text_clean,label
syaa sudah membayar tiap bulan utk upgrade premium padahal tapi malah saat cek nomor telepon gak dikenal tapi tidak terdeteksi apakah terutama pengguna nomor xl  dan nomor byu telkomsel jdi gimna ini admin,1
bagus aplikasi ini saya jadi bisa tahu temensaya menamai saya bagaimana,2
saya ingin melihat yang sv saya,1
sekarang klo mau lihat tag harus prem kembalikan get contact yg dlu,1
gaguna skrg gabisa verif,1
dikit harus premium hdeh,1
masa tagnya berbayar sih undownload aja,1
dana saya sudah berapa kali di tarik oleh apk ini padahal kemaren ga sengaja berlangganan gimna cara mengembalikan uang yang baru di tarik oleh apk getcontact hari ini,1
kikir ga kaya dulu,1
perbayar untk pengguna pertamah,1
sangatlah bagus getcontact karena aplikasi ini saya bisa mengatahui nomor saya disave apa,2
apa apa bayar skrg,1
knp jd bayar yh dl egk deh,1
kecewa sih gw nyesel kli udh donlod aplikasi ini masa harus bayar dulu baru bisa gunain aplikasi gw mau hapus aja dri pda gini mulu sush di gunain nya,0
karena harus premium,1
bisa tauu,1
aplikasi babi ga bisa masuk,1
kbnykn gaya mke premium sgla,1
semuanya masa harus premium sii bikin bad mood,1
untuk lihat tag saja harus bayarpayah,1
masa nomor saya masih baru terus tag nama kontak gua namanya mateus semua kan ga jelas ini apk tlol,1
makin jelek,0
gua saranin jangan berlangganan kalo gak mau pulsa tiba tiba kepotong tanpa konfirmasi apa apa dulu ini perampokan secara halus namanya,1
males aja sekarang harus berlangganan dulu,1
bot whatsapp nya tidak bisa,1
kurang men tag banyak,1
asu asu apk miskin hrs berbayar bru bisa liat,1
yaallah tolong kembalikan uang sayatiba ketarik otomatis di akun dana saya senilai itu sepertinya saya tidak sengaja kepencet fitur langganan nya sya mohon kembalikan uang saya saya sangat membutuhkannya,1
taiii,1
untuk melihat banyak tag harus premium dulu,1
aku kira free ternyata berbayarr,1
percuma gak bs liat tagar kontak yg pingin dicari tau harus berlangganan biar bs liat fitur itu,1
iklannnn,1
bnyk iklan tag gk kebuka hrus premium lu bikin aplikasi bukan buat bntu orang tapi juslan this is real marketing,1
aplikasinya haus duit,1
apikasi sampah tak berguna malah tambah banyak teror telpon penipuan bikin hp gw eror lemot ni aplikasi,1
aplikasi ga jelas harus bayar baru bisa fungsi,1
terlalu jelek apa lagi harus ambil paket premium,0
karna tag nya hanya sedikit,1
apaan si ini jgn bikin hidup manusia tambah ribet knpa di persulit kan kami untuk daftar masuk apk macan apa ini mampuslah bintang satu apk ajg,1
aplikasi busuk gak bisa di pencet namanya,1
kenapa selalu gagal kalo memverifikasi padahal nomer udah bener tapi diaplikasi nya selalu salah tolong dong dibenerin padahal sebelumnya gak kaya gini deh,1
terima kasih sama aplikasi ini berkat aplikasi ini kita dapat mengetahui siapa sebenarnya yang menelpon kita,1
udah beli premium tetep gk bisa kasi tag ke org lain,1
mantap tapi kalau bisa tanpa bayar,2
spam,1
apk sangat membantu dan mengetahui nomor penipu,1
sulit untuk melakukan verifikasi payah tidak profesional,1
apa selalu bayar,1
padahal dulu ga berbayar loh buat cek tag orang kenapa sekarang berbayar cuma buat ngecek doang,1
kurang suka sama getcontact yg sekarang harus berbayar dulu awal gak berbayar mentang bnyk yg pakai apk nya sekarang langsung jadi berbayar,2
bagus tapi premium ny sebentar,2
apk apaan dah mau liat siapa aja yang namain malah di suruh bayar k,1
aplikasi kikir dikit dikit bayar,1
apk gk jelas,1
enakan versi dulu yang sekarang lihat tag aja harus premium,1
mantap,2
akhirnya aku tau kalau aku gk dianggap penting,1
kok gak gratis,1
aplikasi jelek gw dh masukin nomor gw gagal mulu tolol,0
terbaik,1
buruk sekali susah daftar aj gk bisa dulu bisa bikin susah aj,0
ganggu ajah nih apk iklannya,1
pelayanan buruk yg saya alamin saat ini anj,0
aplikasi busuk orang nggk pernah download apk nyapas login malah di bilang terlalu banyak verifikasi jadi disuruh tunggu sama apk nyaudh di tunggu dari pagi ketemu pagi masih aja kayak gituuuu kagak bisa loginburukkkkkk,1
anday aja kalo geratis pasti rame,1
bermasalah teruuus aplikasi ini,1
aplikasi jelek skali masa aku udah masuki nomor dengan benar tpi pas nunggu kode verifikasi noyg di masukkan malah kurang angkanya dan menjadi sebab kode verifikasi tdk bisa trkirim,0
sangat kecewapalikasi jarang pake aja pake berlanggana kalo loat tagnyesel donludpenuhin memori saja cus hapus,1
pengen lebarih dkn dengan yang saya cari,1
hapus aja aplikasi ini sampahh iklan nya ditampilkan itu iklan judol dan itu sangat menganggu saya,1
akhir ini sering kali di telepon sama nomer yang tidak dikenal dari get contact saya rasa nomer penipu tolong lah sistem keamanan nya dijaga sangat mengganggu orang,0
aplikasi gak guna aplikasi miskin berbayar,1
bagaimana cara berhenti langganan,1
canggih,1
apalah dikit beli aplikasi burukkkkkk,1
aplikasi ini sekarang berubah drastis yang dulunya tidak harus berbayar sekarang harus berbayar,1
saya lebih bisa memgnal orang yang saya tidk kenal,1
terimakasih,1
sangat mengecewakan sekalisaya tidak berlangganan tetapi dana saya terpotong,1
gag bisa dipakai,1
sudah diaktifkan fitur blokir nomor tak dikenal tapi tetap aja nomor asing dan spam bisa masuk kalau fiturnya belum siap jangan buruburu dirilis dong pengguna butuh perlindungan nyata bukan sekadar tampilan fitur,1
tidak bagus karna tiba tiba dibuat berlanggannan tanpa sepersetujuan,2
tdk terlalu menarik,1
aplikasi getcontact yang sekarang beda jauh dengan yang dulu lebih banyak iklan dan tidak bisa melihat lebih banyak dan kita tidak terbatas untuk melihat tag nomor telepon,1
tidak bisa masukdaftar padahal nomer email sudah benar bahkan sudah coba login pakai email lainya tetap tidak bisa untuk verifikasi parah nya lagi dikasih limid jujur kecewa banget awal mula getcontact diphone saya sebelumnya akses masuk nya mudah sekarang malah ribet,0
saya tidak sengaja melakukan berlangganan premium di aplikasi ini saat ini tolong kembalikan dana saya,1
gaje sekarang,1
bgs skli,1
ngeselin banget kirain setelah berlangganan premium all akses untuk melihat detail tag nomernya eh gataunya ternyata meskipun sudah berlangganan masih ada limitnya juga untuk melihat tag nomer lebih detail galagi langganan kalo gini konsepnya sama seperti menipu tau gitu diberi keterangan dari awal padahal ini masa berlangganan juga masih lumayan lama habisnya tapi kalo udah limit gabisa diakses lagi buat liat tag nomer lebih detailnya,1
mau login aja susah minta ampun,1
yup,1
kenapa harus berbayar sih kalo mau liat tegar kalo gini caranya bakal banyak yang uninstal sihh,1
kuota habis ga bisa beli lagi,1
buruk sekali saya login dengan nomer whatsapp tapi nomer whatsapp saya selalu berkurang  angka padahal sudah benar pengetikannya,0
tidak seperti dulu tdk lagi ada yg gratis sebulan sekali untuk dapat gratis lihat kontak,1
harus premium males ah orang cuma mau liat nomor tag orang,1
aplikasi ngaco,1
gak guna makin lama makin kesini banyak bayr nya,1
serba ribet apaapa harus bayar udah kaya spp pantekk,1
aplikasi aneh daftar nomer mana yg muncul nomer apa,1
mantappuas,1
aplikasi untuk yang berduit saya gagal mencari tau nomor seseorang dikarenakan terbatas untuk mencari kuota nomor seseorang,1
cool thanks,1
sangat baguuuss,1
aplikasi sampah yang mengganggu privasi orang,1
ribet banget mau masuk harus verifikasi nomor telpon,1
aplikasi taekkmau verifikasi gagal terus gmna mau make kalo gagal teruskalo mau laris dipakedipermudahbukan dipersulitga bakal make aplikasi ini,1
bagaimana cara membatalkan langganan gercontact saldo saya otomatis tersedot setiap bulan nya,1
tidak berguna apk iniapa apa skrng harus premium dlu pdhl bukan apk yg setiap hari digunakankecewaa,1
skrng harus langganan  enak apknya yang dulu  kecewa download makek cuman sebentr harus langganna,0
apk gj,1
gak gratis pertama pkai,1
baru di downld langsung di suruh byar untk premiummau lihat tag di bayar dlu,1
karena pakai bayar sekarang ngak kayak dulu di awal nya gratis sekarang ngak,1
mohon maaf mintolong dong diberi akses gratisnyaawalaupun itu dengan iklan juga gpppasti nanti orang orang sangat membutuhkannyaa,1
masa cuma ngeliat tag aja harus berlangganan mana mahal lagi,1
tidak bisa masukdaftar pakek no padahal nomer masih baru capek sudah x lebih daftar gak bisa kenapa nomer belakang hilang,1
karena instal aplikasi ini wa saya di blokir,1
aplikasi kon,1
cuma buat login aja susahnya minta ampun ini aplikasi boleh dipake ga sih cuma buat login aja ribet,1
beri keringanan non premium,1
gelooo ketahuan semua yang telpon,1
kecewa padahal dulu ga premium klo mau liat tag skrng liat tag  aja udah harus premium mending seperti dulu aja bagus saya juga sering pake dulu skrang ga pernah pake karna harus premium,1
berbayar ternyata,1
gak bisa login saya udah berapa kali login tapi selalu gagal verifikasi,1
aplikasinya sangat berguna dan sangat membantu,2
bisa kah kasih free walau pun ada iklan,1
aplikasi ini banyak diiklankan baru coba instal tapi trnyata sdah di premium gak bisa coba dlu gak heran rating bnyak yg kasih bintang,1
tidak bisa login jir,1
kenapa saya dua hari ini selalu ada bag dan sedangkan saya bayar setiap bulan tolong dong di perbaiki,1
terlalu tolol,1
baru mau masuk udah di bikin kesel setelah memasukkan nomor telepon ada pemberitahuan terlalu banyak permintaan verifikasi aplikasi ngaco,1
mending jangan bikin apk ini deh gajls bngt,1
kenapa sekarang kalau verifikasi nomernya ganti sendiri koq jadi gini ya aplikasi ini saya jadi tidak bisa masuk ke akun saya nomer hp saya tau berganti dengan sendirinya padahal saya sudah langganan bertahun tahun,1
aplikasi tolol bodoh  kebanyakan iklan dulu gratis sekarang menjadi jadi,1
berbayar terus,1
aplikasinya ga kaya dulu ga premium juga masih bisa di pake cuma di batas berapa kali pencarian sekarang harus premium dulu baru bisa di pake,1
apa apa harus premium lawak,1
ribet bngt skarang loginnya,1
jangan berbayarlah,1
bayar sekarang,1
udah berlangganan  bln an tapi baru  hari ilang  gk berlangganan lagi,1
awalnya sangat membantu makin kesini mau cek tag nomor org ga kenal harus langganan dulu pdhl sebelumnya juga ngga,2
skrg jadi jelek bgt udh masukin nomer bener udh ini udh itu tetep aja ga bisa masuk udh di coba berkali kali malah udh mencapai batas maksimum beda bgt sma ger contact yg dlu dulu mudah bgt skrg bnr bnr jadi oon apk nyaa nyesellll bangetttt sumpah download nya ga gunaaaa ga bisaaa masukkkkkk,0
apk dongok uda masukan nomor dengan benar tapi tdk bisa verifikasi abis itu muncul notif sdh mencapai limit maksimal untuk validasi bikin kesel sumpah dongok dongok,1
kenapa aplikasi tidak dapat digunakan sama sekali mohon diperbaiki,1
berkalikali saya coba masukdaftar selalu diulang ulang,1
bayar bayar bayar arghhh,1
ga bisa kebaca nama saya di simpan orang lain padahal udah masukin nmr yg bener,1
mau lihat tag aja harus premium  aplikasi berduit,1
byr mulu org udh pada mls instal nya jga,1
saya mengsave banyak nomor tapi kenapa tagar saya cuma  apakah itu bug,1
nomer telpon bener tapi enggak nerima kode atau telpon,1
keren bget,2
aplikasi sampah duit aja terus,1
daftar ny ribet,1
sya mw berhenti berlangganan,1
sekarang mah bayar tolong kalo bisa gratis kan kalo bayar percuma dong,1
bitcjj,1
hapus aja apk nya gak bisa di gunakan kok,1
kenapa saya gak bisa login ke getcontac,1
uda d uinstals gara nge bug malah nyedot dana perbulan nyakesell banget,1
jarang digunakan tapi skrg udh rame mlh brubah premium tanda bakal sepi setelah ini,1
kenapa sekarang setelah berlangganan sudah nggak bisa buka,1
dah gak kyk dulu sekarang berbayar semua,1
dulu sih bagustp skrg mending uninstall sj fiturx gak kayak duluga th itu bug apa harus berbayar skrg kl ditelpon sdh ga ada lagi nama org yang manggil entah itu spam ato org yg g di kenal,1
tidak bisa melihat tag nya,1
apk scam tolol,1
ini aplikasi apaan coo susah banget di pelajari,1
hak privasi tidak dilindungi,1
apk ampas,1
aplikasi ampas mau login aja susah banget,1
ini parah sih verifikasi gak bisa  masuk tolong perbaiki,1
apaan harus bayar dlu harus jdi premium dlu uninstall aja app ini,1
makin hari ni aplikasi makin gak ngotak paket premiumnya makin gila aja skip bintang  dan unfollow,1
keren,2
karena bisa tauu,1
kenapa tiba menyedot saldo saya tapa persetujuan dari saya lagi,1
tolong di tingkatkan lagi kualitasnya,1
parah sih menurut gua tag kontak dari pengguna tp pas mau liat malah disuruh bayar pelit bgt anjir,1
ga ada yang ngesave gw co,1
mau login aja susahnya minta ampun makin ga jelas aplikasinya payah,1
jelek gak sesuai expetasi,0
mantap,2
gajelasssss tbtb saldo kesedot gila sinting haahh bokurrr luh,1
jelek aplikasinya padahal udh pake langganan premium tapi malah kena limit akhirnya gbia dibuka lgi tuh,0
udah bagus kaya dulu dikasih lihat sebagian tag tapi sekarang harus premium dulu wkwkw kaga bakalan kepake ini aplikasi kalo kaga ada fitur gratis yang berguna,2
bagus sih minusnya setiap mau cek tagnya selalu ada tulisan premiunkan dulu jadi malas dehh,2
harus berbayaaaaaaarrrrrrr trus tagar nya cuma  doanggggg,1
langganan titid,1
mls bgt bayar,1
karna saya tidak dapat melihat nama saya di kontak orang itu,1
terlalu banyak iklan dan harga premium mahal,1
masih,1
hmmm premium dahlah,1
mau liat sv kontak aja harus prenium,1
aplikasi bbbbiiii lagii butuhh buat cek penipu login aja dipersusah kntlll ajggg emg bikin emosi aja niat pengen ngecek malah ginii toololl,0
mbayar ck,1
aplikasi kikir gabisa di verifikasi ngawur loh rek,1
aplikasi dak bisa di pakai lah berapo kali di cubo nomor aku dak bisa teh daptar di situ lah kesal dengan pelayanan nyo,1
setiap di download pasti selalu gagal sekalinya bisa banyak bug,1
kok tagar saya cuma,1
ciuhhh aplikasi sampah semua berbayar gw kasih bintang  kalo ada bintang setengah udah gw kasih setengah cuyhhh,1
jgn dibuat berbayar donk,1
aplikasi butut login ge teu bisa,1
semoga dapat membantu dengan baik,2
aplikasi gk guna kenapa harus premium,1
pencarian batas cuma  kali doang untuk liat harus premium malah makin paraahhhhhh,1
susah buat masuk,1
get contact sekarang pelit banget masa mau liat penanda aja harus bayar kalo dulu kan engga lah sekarang liat penanda harus bayar dulu,1
udh gk enak d pakenya,1
tidak bisa login verifikasi nomer pasti ada yang hilang,1
kaga bisa login terlalu banyak melakukan verifikasi padahal baru verifikasi pertama,1
aplikasi nya cocokk buatt intel hahaa,1
knp harus berbayarpadahal bagus lho,2
aplikasi ngga jelas,1
ok buat contact yg tak di kenal,1
huft sekarang mah serba premium lebih bagus yang dulu kalo mau nyari tau nomer siapasiapa nyavitu ga harus premium nyesel download,2
jlekk oke hrus jdi anggota premium dulu,2
tolol,1
sblum hapus gw tinggalin coment nie adlh apk paling taik harus langganan,1
bagus pokoknya,2
bagus saya sudh lama mengunakan aplikasi ini namun semenjak sudah viraltrending aplikasi ini semua berbayar,2
ngecek tagar pun harus berlangganan sekarang mending kasih iklan aja deh,1
aplikasi terburuk apk penipuan saya udh berlangganan masih aja gak guna harus ini lah harus itu lah,1
tbtb fiturnya disuru premium semua bad bgt langsung uninstal mending iklan aja kak kak bukan cuma beberapa fitur tp hampir semua fitur disuru premium,1
goblog sia kode verif ga ada masuk mau minta kode lagi malah mencapai batas verifikasi,1
njs liat tag aja skrng hrus prem iew,1
harus premium dulu baru bisa liat kontak orang lain,1
pelit bet jir,1
najis,1
jeleeeeek harus premium,1
mengapa tiba saya membayar getcontact premium padahal saya telah menghapus aplikasi ini tetapi tiba saja dana saya berkurang akibat membayar getcontact premium,1
harusnya ga usah ada premium premium segala,1
kurang asik ah sekarang berbayar mulu iklan aja kek,1
sangat puas dan bisa membantu mengetahui kalau ada no yang mencurigakan mantap,2
ko ga bisa,1
salah mencari tahu nama,1
trbaik,1
semenjak ada ini nama saya tidak menjadi privasi lagi,1
mengecewakan sekarang premium  pun gk bisa ngeliat tag,1
ga asik berbayar nyesel saya downloadnya,1
apk gajelas,1
apknya berbayar males ihhtolong lah jngan berbayarr,1
bagus tapi mau liat tag doang hrus berbayar smg aja ada aplikasi serupa yang g hrus bayar,2
gak bisa login dan verifikasi nomor,1
nomor saya sama dengan orang lain,1
najong begete kok makin banyak harus premium nya sih anjj perasaan dulu biasa aja dah kalo mo ngeliat tag nya gitu ga perlu premium dulu kok sekarang premium sih anjj,1
